Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,1.7948579788208008,0,0,0,1,43.837225914001465
2,NOGO,0.6819820404052734,0,0,0,1,67.94727778434753
3,GO,0,1,0,0,0,96.43732786178589
4,NOGO,0.7566020488739014,0,0,0,1,160.46747994422913
5,GO,NA,0,1,0,0,507.8982927799225
6,GO,NA,0,1,0,0,523.418329000473
7,GO,NA,0,1,0,0,538.3583528995514
8,GO,1.8438329696655273,1,0,0,0,571.1784579753876
9,GO,NA,0,1,0,0,593.9984908103943
10,NOGO,0.3667488098144531,0,0,0,1,643.0685968399048
11,NOGO,NA,0,0,1,0,801.3589498996735
12,NOGO,NA,0,0,1,0,819.2990329265594
13,GO,NA,0,1,0,0,842.4190399646759
14,GO,0.9154479503631592,1,0,0,0,912.6591899394989
15,GO,0.8373651504516602,1,0,0,0,949.0792758464813
16,GO,0.04341006278991699,1,0,0,0,1008.0893938541412
17,NOGO,NA,0,0,1,0,1098.329598903656
18,GO,NA,0,1,0,0,1110.7296438217163
19,GO,1.0101730823516846,1,0,0,0,1129.0596878528595
20,NOGO,0.356503963470459,0,0,0,1,1158.449726819992
21,NOGO,NA,0,0,1,0,1186.9097929000854
22,NOGO,NA,0,0,1,0,1209.6198618412018
23,NOGO,NA,0,0,1,0,1223.7898678779602
24,NOGO,NA,0,0,1,0,1240.4899129867554
25,GO,NA,0,1,0,0,1255.2299439907074
26,GO,NA,0,1,0,0,1267.7899639606476
27,NOGO,0.4009511470794678,0,0,0,1,1283.8500409126282
28,GO,0.7620658874511719,1,0,0,0,1310.840096950531
29,GO,1.0368499755859375,1,0,0,0,1423.8403458595276
30,NOGO,1.1058471202850342,0,0,0,1,1456.4704339504242
31,GO,NA,0,1,0,0,1516.0605778694153
32,NOGO,NA,0,0,1,0,1533.3706209659576
33,GO,0.1665198802947998,1,0,0,0,1549.4306299686432
34,GO,NA,0,1,0,0,1573.2406787872314
35,GO,NA,0,1,0,0,1591.2807068824768
36,GO,NA,0,1,0,0,1605.1307468414307
37,NOGO,0,0,0,0,1,1656.640865802765
38,GO,0.3021128177642822,1,0,0,0,1695.2310090065002
39,NOGO,NA,0,0,1,0,1735.5010368824005
40,NOGO,NA,0,0,1,0,1752.6610758304596
41,NOGO,NA,0,0,1,0,1765.8910949230194
42,GO,0.34435009956359863,1,0,0,0,1816.4212198257446
43,GO,NA,0,1,0,0,1846.6912779808044
44,GO,1.64170503616333,1,0,0,0,1982.321615934372
45,NOGO,NA,0,0,1,0,2548.9728529453278
46,GO,1.5075900554656982,1,0,0,0,2579.332931995392
47,GO,NA,0,1,0,0,2603.342983007431
48,NOGO,NA,0,0,1,0,2669.953122854233
49,GO,NA,0,1,0,0,2684.723164796829
50,GO,NA,0,1,0,0,2728.623297929764
51,GO,NA,0,1,0,0,2742.323318004608
52,GO,NA,0,1,0,0,2784.1234169006348
53,GO,0.7775130271911621,1,0,0,0,2846.533544778824
54,GO,NA,0,1,0,0,2947.453780889511
55,GO,1.0301039218902588,1,0,0,0,2968.113830804825
56,NOGO,1.2047441005706787,0,0,0,1,3065.1940619945526
57,GO,1.651097059249878,1,0,0,0,3147.8142228126526
58,NOGO,NA,0,0,1,0,3176.6042878627777
59,GO,0.41481709480285645,1,0,0,0,3195.0143308639526
60,NOGO,1.7128620147705078,0,0,0,1,3212.59437584877
61,GO,1.0908830165863037,1,0,0,0,3330.734633922577
62,GO,1.148449182510376,1,0,0,0,3445.2148888111115
63,NOGO,0,0,0,0,1,3480.9149718284607
64,NOGO,NA,0,0,1,0,3532.4150779247284
65,GO,0.12920498847961426,1,0,0,0,3551.095116853714
66,NOGO,NA,0,0,1,0,3568.1451489925385
67,NOGO,0.8832690715789795,0,0,0,1,3608.98525595665
68,NOGO,0,0,0,0,1,3649.3853528499603
69,NOGO,NA,0,0,1,0,3714.255474805832
70,NOGO,NA,0,0,1,0,3743.1855738162994
71,NOGO,0.3195221424102783,0,0,0,1,3887.4458968639374
72,GO,0.7703468799591064,1,0,0,0,3913.795957803726
73,NOGO,NA,0,0,1,0,4015.716178894043
74,NOGO,NA,0,0,1,0,4036.6762368679047
75,NOGO,NA,0,0,1,0,4191.536583900452
76,NOGO,1.4752728939056396,0,0,0,1,4207.566617012024
77,NOGO,1.5733091831207275,0,0,0,1,4308.636839866638
78,GO,NA,0,1,0,0,4340.986907958984
79,NOGO,NA,0,0,1,0,4391.357037782669
80,GO,1.039625883102417,1,0,0,0,4410.39704990387
81,NOGO,0.9326798915863037,0,0,0,1,4501.737257003784
82,GO,0.23120498657226562,1,0,0,0,4570.307415962219
83,NOGO,NA,0,0,1,0,4639.927589893341
84,GO,0.9530990123748779,1,0,0,0,4662.97762799263
85,GO,NA,0,1,0,0,4705.43770980835
