Trial_number,Time_s
1,648.32981300354
2,665.674840927124
3,681.2995190620422
4,695.0413589477539
5,708.7401359081268
6,722.015508890152
7,736.838084936142
8,751.8942019939423
9,766.08997797966
10,779.5563530921936
11,793.3693969249725
12,807.8274400234222
13,821.7898480892181
14,836.3305881023407
15,849.8546938896179
16,868.2362360954285
17,884.6581768989563
18,899.2182159423828
19,917.9344329833984
20,931.6113979816437
21,945.5404829978943
22,959.9334959983826
23,975.5546970367432
24,992.9246389865875
25,1008.7151019573212
26,1022.4862780570984
27,1045.2490139007568
28,1091.4763560295105
29,1105.8127539157867
30,1120.417645931244
31,1134.0926160812378
32,1148.967789888382
33,1164.2516269683838
34,1178.7905468940735
35,1195.1698689460754
36,1210.797378063202
37,1225.2594430446625
38,1239.684364080429
39,1253.2291440963745
40,1268.0748698711395
41,1281.291002035141
42,1295.0228328704834
43,1308.6192100048065
44,1359.0055570602417
45,1374.176773071289
46,1389.9974958896637
47,1404.208487033844
48,1417.9389488697052
49,1442.0719978809357
50,1471.4474799633026
51,1489.8260629177094
52,1504.9625430107117
53,1518.7688250541687
54,1536.1937880516052
55,2309.285259962082
56,2323.271185874939
57,2363.896219968796
58,2383.835406064987
59,2397.73819899559
60,2411.5154840946198
61,2427.245153903961
62,2444.297129869461
63,2461.151433944702
64,2996.0430278778076
65,3009.172986984253
66,3022.9253120422363
67,3037.491647005081
68,3051.8177618980408
69,3066.211014032364
70,3081.12664604187
71,3094.6125230789185
72,3116.385267972946
73,3134.8973100185394
74,3149.514347076416
75,3164.7542259693146
76,3181.175313949585
77,3268.733377933502
78,3366.6410319805145
79,3520.385256052017
80,3559.988825082779
81,3578.376214027405
82,3592.335407972336
83,3605.9616029262543
84,3624.7453858852386
85,3639.5266139507294
86,3653.330498933792
87,3912.3833708763123
88,3928.891103029251
89,3946.0590500831604
90,3960.93594288826
91,3978.1360869407654
92,3992.5339720249176
93,4007.437166929245
94,4021.3943679332733
95,4035.302941083908
96,4051.3944408893585
97,4065.1103570461273
98,4135.602809906006
99,4150.04391002655
100,4163.732225894928
101,4177.873984098434
102,4191.697556972504
103,4205.44100689888
104,4219.404577970505
105,4234.454657077789
106,4250.905690908432
107,4266.661191940308
108,4281.50799202919
109,4295.076797962189
110,4308.782754898071
111,4323.767723083496
112,4341.276259899139
113,4355.2716290950775
114,4370.518352985382
115,4384.985100030899
116,4403.268791913986
117,4418.944169998169
118,4433.375926017761
119,4539.8194699287415
120,4553.948796987534
121,4568.527271032333
122,4583.329725027084
123,4597.2854681015015
124,4611.27410697937
125,4625.461395025253
126,4639.3562569618225
127,4653.525587081909
128,4667.431001901627
129,4689.004117012024
130,4704.751256942749
131,4876.176595926285
132,4899.123823881149
133,4914.402697086334
134,4934.2667779922485
135,4947.885251998901
136,4961.71963095665
137,4976.789676904678
138,4990.476284980774
139,5004.040257930756
140,5018.381330013275
141,5032.460082054138
142,5051.405219078064
143,5068.429501056671
144,5082.943500041962
145,5096.398443937302
146,5128.357637882233
147,5147.379261016846
148,5165.875111103058
149,5221.888513088226
150,5329.392992019653
151,5347.285564899445
152,5363.383469104767
153,5383.4235100746155
154,5401.421475887299
155,5445.377548933029
156,5462.902046918869
157,5484.933921098709
158,5502.684235095978
159,5516.219084978104
160,6359.425868988037
161,6373.107661962509
162,6388.257390022278
163,6408.1836359500885
164,7121.3419070243835
165,7134.61181306839
166,7148.667377948761
167,7162.0738270282745
168,7187.815824985504
169,7202.777782917023
170,7233.451628923416
171,7247.618887901306
172,7267.872287034988
173,7285.548934936523
174,7301.477978944778
175,7320.025059938431
176,7335.355993032455
177,7354.155241966248
178,7378.1385090351105
179,7392.245260953903
180,7406.910589933395
181,7422.900269985199
182,7437.237473964691
183,7453.728027105331
184,7469.514904975891
185,7484.22186589241
