Trial_number,Time_s
1,10.613048076629639
2,25.0171799659729
3,38.82735300064087
4,52.7683789730072
5,66.32389402389526
6,81.30324506759644
7,95.06420612335205
8,108.11863017082214
9,121.72249913215637
10,135.5909550189972
11,149.2820701599121
12,162.75984811782837
13,176.59576606750488
14,204.2310631275177
15,222.29707312583923
16,287.5211410522461
17,323.10781717300415
18,336.54332208633423
19,359.10910511016846
20,373.3540041446686
21,400.6517970561981
22,417.10434007644653
23,431.31844305992126
24,444.9969940185547
25,463.81955909729004
26,486.70605516433716
27,520.8745651245117
28,547.7364552021027
29,604.3605091571808
30,618.7542080879211
31,632.2168691158295
32,650.0135791301727
33,664.5232100486755
34,679.2143549919128
35,694.4495520591736
36,708.273472070694
37,726.3962471485138
38,742.6467261314392
39,758.5854301452637
40,772.277918100357
41,812.7168521881104
42,1083.695463180542
43,1120.3369011878967
44,1139.580773115158
45,1155.2279551029205
46,1170.7539360523224
47,1185.5392441749573
48,1203.0302920341492
49,1217.2424261569977
50,1233.9025461673737
51,1255.8952159881592
52,1270.2536141872406
53,1283.7325310707092
54,1299.2896330356598
55,1320.1815919876099
56,1343.7024891376495
57,1358.4759240150452
58,1373.3548991680145
59,1386.9684410095215
60,1401.7234070301056
61,1421.6627080440521
62,1435.9731230735779
63,1454.4143781661987
64,1468.6444971561432
65,1488.3883140087128
66,1507.948585987091
67,1525.2004001140594
68,1540.7437031269073
69,1556.3153970241547
70,1571.3472661972046
71,1584.9531931877136
72,1608.9961230754852
73,1629.428188085556
74,1646.4642431735992
75,1659.864520072937
76,1675.1790640354156
77,1707.1175231933594
78,1721.8859910964966
79,1736.804467201233
80,1752.298415184021
81,1767.3536989688873
82,1795.5955891609192
83,1809.409516096115
84,1823.9041810035706
85,1841.3718800544739
86,1858.3917741775513
87,1872.6199910640717
88,1886.1652331352234
89,1903.447142124176
90,1919.3077731132507
91,1948.5361759662628
92,1964.5250000953674
93,1978.2188730239868
94,1993.7079071998596
95,2007.1155080795288
96,2023.8456280231476
97,2042.566447019577
98,2056.6042740345
99,2071.1853699684143
100,2086.1089930534363
101,2100.35303401947
102,2114.7438340187073
103,2129.0135979652405
104,2142.581429004669
105,2156.4524331092834
106,2170.169501066208
107,2186.779433965683
108,2201.4902441501617
109,2214.9616990089417
110,2230.4986720085144
111,2244.3566081523895
112,2259.4401981830597
113,2273.0233640670776
114,2286.75763297081
115,2300.353494167328
116,2318.4398140907288
117,2333.850033044815
118,2347.702418088913
119,2361.973086118698
120,2378.9883890151978
121,2393.0668790340424
122,2407.3746299743652
123,2439.1022481918335
124,2577.1025931835175
125,2622.7920050621033
126,2746.284409046173
127,2781.053508043289
128,2841.1673719882965
129,2879.5057151317596
130,2892.9418580532074
131,2906.466896057129
132,2943.9555740356445
133,2957.2568390369415
134,2971.059245109558
135,2985.604415178299
136,3008.232048034668
137,3023.536411046982
138,3038.434872150421
139,3055.8420350551605
140,3071.697475194931
141,3085.3700020313263
142,3099.0056250095367
143,3115.399623155594
144,3131.145371198654
145,3148.4737679958344
146,3169.475515127182
147,3185.235071182251
148,3199.80255317688
149,3216.122545003891
150,3231.85542011261
151,3246.3830890655518
152,3260.1361980438232
153,3276.03404712677
154,3289.3726949691772
155,3303.374078989029
156,3316.8854031562805
157,3330.8061850070953
158,3348.6236510276794
159,3364.2402760982513
160,3381.797208070755
