Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.12320804595947266,0,0,0,1,101.07904291152954
2,GO,0.35611701011657715,1,0,0,0,127.57910180091858
3,NOGO,NA,0,0,1,0,140.18915390968323
4,NOGO,0,0,0,0,1,152.72915387153625
5,NOGO,0,0,0,0,1,181.49920988082886
6,NOGO,0.09004402160644531,0,0,0,1,204.84927892684937
7,NOGO,0.5541181564331055,0,0,0,1,231.70931887626648
8,GO,0.30275607109069824,1,0,0,0,256.6893799304962
9,NOGO,NA,0,0,1,0,272.65940594673157
10,GO,0,1,0,0,0,290.8994519710541
11,NOGO,NA,0,0,1,0,302.1094789505005
12,GO,1.1310069561004639,1,0,0,0,314.12949991226196
13,NOGO,1.6733860969543457,0,0,0,1,327.38953280448914
14,NOGO,5.793571472167969e-05,0,0,0,1,352.93955993652344
15,NOGO,1.5422141551971436,0,0,0,1,375.599809885025
16,GO,0.14625906944274902,1,0,0,0,401.36973094940186
17,GO,0.78666090965271,1,0,0,0,412.7497479915619
18,NOGO,0.3224928379058838,0,0,0,1,424.04976201057434
19,NOGO,1.7532501220703125,0,0,0,1,446.8798158168793
20,NOGO,1.3835492134094238,0,0,0,1,471.7698519229889
21,NOGO,NA,0,0,1,0,570.2800898551941
22,GO,0.28411293029785156,1,0,0,0,745.0004959106445
23,GO,NA,0,1,0,0,761.6805229187012
24,NOGO,0,0,0,0,1,1029.521117925644
25,NOGO,0.521705150604248,0,0,0,1,1053.5411698818207
26,NOGO,NA,0,0,1,0,1077.9912269115448
27,GO,NA,0,1,0,0,1091.8212490081787
28,NOGO,1.4243569374084473,0,0,0,1,1103.7614078521729
29,GO,1.845499038696289,1,0,0,0,1127.6913278102875
30,GO,1.1850898265838623,1,0,0,0,1140.9213778972626
31,NOGO,1.6224279403686523,0,0,0,1,1152.0614559650421
32,NOGO,1.7998220920562744,0,0,0,1,1178.0914468765259
33,NOGO,1.6688578128814697,0,0,0,1,1203.3415248394012
34,NOGO,0.43985486030578613,0,0,0,1,1228.8816239833832
35,NOGO,0.6444640159606934,0,0,0,1,1256.531632900238
36,GO,1.6249830722808838,1,0,0,0,1281.8916969299316
37,GO,0.5551130771636963,1,0,0,0,1297.0617218017578
38,GO,0.7608730792999268,1,0,0,0,1308.1517448425293
39,GO,0.2209000587463379,1,0,0,0,1318.5417828559875
40,GO,NA,0,1,0,0,1330.891804933548
41,NOGO,NA,0,0,1,0,1397.6519439220428
42,GO,0.062191009521484375,1,0,0,0,1410.3219809532166
43,GO,0.2165050506591797,1,0,0,0,1425.0020089149475
44,GO,0.38060688972473145,1,0,0,0,1435.102035999298
45,NOGO,1.0279510021209717,0,0,0,1,1447.0622248649597
46,NOGO,1.7157771587371826,0,0,0,1,1470.192109823227
47,NOGO,NA,0,0,1,0,1501.662181854248
48,NOGO,0.5801360607147217,0,0,0,1,1515.5422089099884
49,GO,NA,0,1,0,0,1544.1222658157349
50,NOGO,1.6887409687042236,0,0,0,1,1556.3922867774963
51,NOGO,0.17973780632019043,0,0,0,1,1580.2625207901
52,NOGO,NA,0,0,1,0,1603.6824297904968
