Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,NOGO,0.554081916809082,0,0,0,1,7.019647836685181,Song1Pk43(-9.5)63db.wav
2,NOGO,1.7911510467529297,0,0,0,1,559.4096558094025,Song1Pk43(-9.5)63db.wav
3,GO,NA,0,1,0,0,594.1996068954468,Song2Pea30(-5.5)63db.wav
4,NOGO,NA,0,0,1,0,641.4096028804779,Song1Pk43(-9.5)63db.wav
5,GO,NA,0,1,0,0,664.0796167850494,Song2Pea30(-5.5)63db.wav
6,GO,0.10539412498474121,1,0,0,0,689.7996850013733,Song2Pea30(-5.5)63db.wav
7,NOGO,NA,0,0,1,0,712.1595978736877,Song1Pk43(-9.5)63db.wav
8,GO,NA,0,1,0,0,728.709636926651,Song2Pea30(-5.5)63db.wav
9,GO,0,1,0,0,0,770.9296548366547,Song2Pea30(-5.5)63db.wav
10,NOGO,0.27385902404785156,0,0,0,1,826.1495959758759,Song1Pk43(-9.5)63db.wav
11,GO,NA,0,1,0,0,889.8496298789978,Song2Pea30(-5.5)63db.wav
12,GO,0.22656512260437012,1,0,0,0,1074.1096539497375,Song2Pea30(-5.5)63db.wav
13,GO,0.526148796081543,1,0,0,0,1114.5295889377594,Song2Pea30(-5.5)63db.wav
14,GO,0.02767205238342285,1,0,0,0,1251.169665813446,Song2Pea30(-5.5)63db.wav
15,GO,NA,0,1,0,0,1283.5998067855835,Song2Pea30(-5.5)63db.wav
16,GO,0.1554419994354248,1,0,0,0,1365.669595003128,Song2Pea30(-5.5)63db.wav
17,NOGO,0.28077197074890137,0,0,0,1,1443.2196707725525,Song1Pk43(-9.5)63db.wav
18,NOGO,NA,0,0,1,0,1511.8096067905426,Song1Pk43(-9.5)63db.wav
19,GO,1.844642162322998,1,0,0,0,1673.3796029090881,Song2Pea30(-5.5)63db.wav
20,GO,0,1,0,0,0,1850.3396298885345,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,1918.209790945053,Song1Pk43(-9.5)63db.wav
22,GO,NA,0,1,0,0,1936.949590921402,Song2Pea30(-5.5)63db.wav
23,NOGO,NA,0,0,1,0,2206.6196048259735,Song1Pk43(-9.5)63db.wav
24,GO,0.019309043884277344,1,0,0,0,2236.289606809616,Song2Pea30(-5.5)63db.wav
25,GO,0,1,0,0,0,2271.3095898628235,Song2Pea30(-5.5)63db.wav
26,NOGO,0.9163730144500732,0,0,0,1,2326.369615793228,Song1Pk43(-9.5)63db.wav
27,GO,NA,0,1,0,0,2453.309630870819,Song2Pea30(-5.5)63db.wav
28,NOGO,NA,0,0,1,0,2474.2895917892456,Song1Pk43(-9.5)63db.wav
29,GO,0.33262181282043457,1,0,0,0,2583.1396288871765,Song2Pea30(-5.5)63db.wav
30,NOGO,NA,0,0,1,0,2667.339626789093,Song1Pk43(-9.5)63db.wav
31,GO,1.696014165878296,1,0,0,0,2762.429592847824,Song2Pea30(-5.5)63db.wav
32,NOGO,0,0,0,0,1,2781.859607934952,Song1Pk43(-9.5)63db.wav
33,NOGO,NA,0,0,1,0,2839.869594812393,Song1Pk43(-9.5)63db.wav
34,NOGO,NA,0,0,1,0,3056.0395889282227,Song1Pk43(-9.5)63db.wav
35,GO,NA,0,1,0,0,3078.9896218776703,Song2Pea30(-5.5)63db.wav
36,NOGO,NA,0,0,1,0,3095.4196088314056,Song1Pk43(-9.5)63db.wav
37,NOGO,NA,0,0,1,0,3115.059587955475,Song1Pk43(-9.5)63db.wav
38,GO,0,1,0,0,0,3301.979608774185,Song2Pea30(-5.5)63db.wav
39,GO,1.831063985824585,1,0,0,0,3709.2595977783203,Song2Pea30(-5.5)63db.wav
40,GO,0.5111668109893799,1,0,0,0,3729.61958694458,Song2Pea30(-5.5)63db.wav
41,NOGO,NA,0,0,1,0,3911.3696138858795,Song1Pk43(-9.5)63db.wav
42,NOGO,NA,0,0,1,0,4055.6795978546143,Song1Pk43(-9.5)63db.wav
43,GO,0.24956083297729492,1,0,0,0,4132.86963391304,Song2Pea30(-5.5)63db.wav
44,GO,NA,0,1,0,0,4222.899649858475,Song2Pea30(-5.5)63db.wav
45,NOGO,NA,0,0,1,0,4281.819601774216,Song1Pk43(-9.5)63db.wav
46,GO,0.0860440731048584,1,0,0,0,4417.5396139621735,Song2Pea30(-5.5)63db.wav
47,GO,NA,0,1,0,0,4442.4696209430695,Song2Pea30(-5.5)63db.wav
48,NOGO,NA,0,0,1,0,4582.329603910446,Song1Pk43(-9.5)63db.wav
49,GO,NA,0,1,0,0,4607.929593801498,Song2Pea30(-5.5)63db.wav
50,NOGO,0.8727610111236572,0,0,0,1,4663.459620952606,Song1Pk43(-9.5)63db.wav
51,GO,0.1590580940246582,1,0,0,0,4796.129654884338,Song2Pea30(-5.5)63db.wav
52,NOGO,NA,0,0,1,0,4932.929627895355,Song1Pk43(-9.5)63db.wav
53,GO,NA,0,1,0,0,5093.079647779465,Song2Pea30(-5.5)63db.wav
54,GO,0,1,0,0,0,5158.769602775574,Song2Pea30(-5.5)63db.wav
55,GO,0,1,0,0,0,5229.989629983902,Song2Pea30(-5.5)63db.wav
56,NOGO,NA,0,0,1,0,5265.759607791901,Song1Pk43(-9.5)63db.wav
57,GO,0,1,0,0,0,5313.049607992172,Song2Pea30(-5.5)63db.wav
58,NOGO,0.36879801750183105,0,0,0,1,5400.199597835541,Song1Pk43(-9.5)63db.wav
59,NOGO,NA,0,0,1,0,5813.359618902206,Song1Pk43(-9.5)63db.wav
60,NOGO,NA,0,0,1,0,6486.789617776871,Song1Pk43(-9.5)63db.wav
61,NOGO,0.32808709144592285,0,0,0,1,6708.889600992203,Song1Pk43(-9.5)63db.wav
62,GO,0.2250988483428955,1,0,0,0,6809.079651832581,Song2Pea30(-5.5)63db.wav
63,NOGO,NA,0,0,1,0,6946.729602813721,Song1Pk43(-9.5)63db.wav
64,GO,0.15643906593322754,1,0,0,0,7074.519617795944,Song2Pea30(-5.5)63db.wav
65,NOGO,0.4339439868927002,0,0,0,1,7219.979616880417,Song1Pk43(-9.5)63db.wav
66,NOGO,NA,0,0,1,0,7582.539611816406,Song1Pk43(-9.5)63db.wav
67,NOGO,NA,0,0,1,0,8221.709594964981,Song1Pk43(-9.5)63db.wav
68,GO,NA,0,1,0,0,8294.819612979889,Song2Pea30(-5.5)63db.wav
69,NOGO,0.8664388656616211,0,0,0,1,9889.12960100174,Song1Pk43(-9.5)63db.wav
70,NOGO,NA,0,0,1,0,10285.929600000381,Song1Pk43(-9.5)63db.wav
