Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,NA,0,1,0,0,4348.999631881714,Song2Pea30(-5.5)63db.wav
2,NOGO,NA,0,0,1,0,7455.309644937515,Song1Pk43(-9.5)63db.wav
3,GO,NA,0,1,0,0,12889.549670934677,Song2Pea30(-5.5)63db.wav
4,GO,NA,0,1,0,0,13135.969644069672,Song2Pea30(-5.5)63db.wav
5,NOGO,NA,0,0,1,0,13699.309643030167,Song1Pk43(-9.5)63db.wav
6,GO,0.10710310935974121,1,0,0,0,13757.029656887054,Song2Pea30(-5.5)63db.wav
7,GO,0.17337894439697266,1,0,0,0,13771.449646949768,Song2Pea30(-5.5)63db.wav
8,NOGO,0,0,0,0,1,13795.779615879059,Song1Pk43(-9.5)63db.wav
9,NOGO,0.12476110458374023,0,0,0,1,13867.989638090134,Song1Pk43(-9.5)63db.wav
10,NOGO,0,0,0,0,1,13904.929615020752,Song1Pk43(-9.5)63db.wav
11,NOGO,0,0,0,0,1,14087.259679079056,Song1Pk43(-9.5)63db.wav
12,NOGO,NA,0,0,1,0,14794.72962808609,Song1Pk43(-9.5)63db.wav
13,GO,NA,0,1,0,0,14895.789617061615,Song2Pea30(-5.5)63db.wav
14,NOGO,NA,0,0,1,0,15006.799642086029,Song1Pk43(-9.5)63db.wav
15,NOGO,NA,0,0,1,0,15348.739641904831,Song1Pk43(-9.5)63db.wav
16,GO,1.900935173034668,1,0,0,0,15372.899620056152,Song2Pea30(-5.5)63db.wav
17,NOGO,0,0,0,0,1,15408.179670095444,Song1Pk43(-9.5)63db.wav
18,NOGO,0.5784192085266113,0,0,0,1,15469.829633951187,Song1Pk43(-9.5)63db.wav
19,NOGO,1.8405561447143555,0,0,0,1,15622.449619054794,Song1Pk43(-9.5)63db.wav
20,GO,NA,0,1,0,0,15716.829643964767,Song2Pea30(-5.5)63db.wav
21,NOGO,NA,0,0,1,0,15734.399640083313,Song1Pk43(-9.5)63db.wav
22,NOGO,NA,0,0,1,0,15792.559617042542,Song1Pk43(-9.5)63db.wav
23,NOGO,NA,0,0,1,0,16232.549634933472,Song1Pk43(-9.5)63db.wav
24,NOGO,NA,0,0,1,0,16299.759656906128,Song1Pk43(-9.5)63db.wav
25,GO,NA,0,1,0,0,16334.129644870758,Song2Pea30(-5.5)63db.wav
26,GO,0.17388701438903809,1,0,0,0,16392.71966099739,Song2Pea30(-5.5)63db.wav
27,NOGO,NA,0,0,1,0,16413.849657058716,Song1Pk43(-9.5)63db.wav
28,NOGO,0,0,0,0,1,16445.63961291313,Song1Pk43(-9.5)63db.wav
29,NOGO,NA,0,0,1,0,16508.74964094162,Song1Pk43(-9.5)63db.wav
30,NOGO,NA,0,0,1,0,16534.49964594841,Song1Pk43(-9.5)63db.wav
31,GO,NA,0,1,0,0,16552.8096139431,Song2Pea30(-5.5)63db.wav
32,NOGO,NA,0,0,1,0,16854.009659051895,Song1Pk43(-9.5)63db.wav
33,NOGO,NA,0,0,1,0,16905.71963596344,Song1Pk43(-9.5)63db.wav
34,NOGO,0,0,0,0,1,17143.35963201523,Song1Pk43(-9.5)63db.wav
35,NOGO,NA,0,0,1,0,17180.829654932022,Song1Pk43(-9.5)63db.wav
36,NOGO,0,0,0,0,1,17215.159837961197,Song1Pk43(-9.5)63db.wav
37,NOGO,0,0,0,0,1,17284.5296189785,Song1Pk43(-9.5)63db.wav
38,NOGO,0,0,0,0,1,17308.619646072388,Song1Pk43(-9.5)63db.wav
39,NOGO,NA,0,0,1,0,17337.21963596344,Song1Pk43(-9.5)63db.wav
40,NOGO,NA,0,0,1,0,17371.109641075134,Song1Pk43(-9.5)63db.wav
41,NOGO,0,0,0,0,1,17385.019644975662,Song1Pk43(-9.5)63db.wav
42,GO,NA,0,1,0,0,17416.48962688446,Song2Pea30(-5.5)63db.wav
43,GO,0.08345603942871094,1,0,0,0,17442.369611024857,Song2Pea30(-5.5)63db.wav
44,GO,0,1,0,0,0,17517.559642076492,Song2Pea30(-5.5)63db.wav
45,GO,0.009152889251708984,1,0,0,0,17634.65962791443,Song2Pea30(-5.5)63db.wav
46,NOGO,0.09762406349182129,0,0,0,1,17815.809612989426,Song1Pk43(-9.5)63db.wav
47,NOGO,NA,0,0,1,0,17890.48965191841,Song1Pk43(-9.5)63db.wav
48,GO,0,1,0,0,0,17996.699635982513,Song2Pea30(-5.5)63db.wav
