Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,NA,0,1,0,0,35.520334005355835,Song2Pea30(-5.5)63db.wav
2,NOGO,0,0,0,0,1,59.040340185165405,Song1Pk43(-9.5)63db.wav
3,GO,0.2926669120788574,1,0,0,0,86.68037104606628,Song2Pea30(-5.5)63db.wav
4,GO,NA,0,1,0,0,106.90036797523499,Song2Pea30(-5.5)63db.wav
5,GO,0.922370195388794,1,0,0,0,134.9203221797943,Song2Pea30(-5.5)63db.wav
6,GO,0.38007402420043945,1,0,0,0,200.6103491783142,Song2Pea30(-5.5)63db.wav
7,GO,0.1485300064086914,1,0,0,0,222.95034003257751,Song2Pea30(-5.5)63db.wav
8,NOGO,NA,0,0,1,0,249.32035112380981,Song1Pk43(-9.5)63db.wav
9,NOGO,NA,0,0,1,0,281.85035014152527,Song1Pk43(-9.5)63db.wav
10,NOGO,NA,0,0,1,0,324.980357170105,Song1Pk43(-9.5)63db.wav
11,GO,1.831691026687622,1,0,0,0,375.9703321456909,Song2Pea30(-5.5)63db.wav
12,GO,0,1,0,0,0,450.96034598350525,Song2Pea30(-5.5)63db.wav
13,NOGO,NA,0,0,1,0,507.0103430747986,Song1Pk43(-9.5)63db.wav
14,GO,0.24762487411499023,1,0,0,0,732.0103311538696,Song2Pea30(-5.5)63db.wav
15,GO,0,1,0,0,0,749.080384016037,Song2Pea30(-5.5)63db.wav
16,GO,0.3854689598083496,1,0,0,0,766.3903520107269,Song2Pea30(-5.5)63db.wav
17,GO,NA,0,1,0,0,788.7103481292725,Song2Pea30(-5.5)63db.wav
18,GO,1.4048998355865479,1,0,0,0,817.7703540325165,Song2Pea30(-5.5)63db.wav
19,GO,0.060749053955078125,1,0,0,0,859.3403840065002,Song2Pea30(-5.5)63db.wav
20,GO,0,1,0,0,0,3464.5903491973877,Song2Pea30(-5.5)63db.wav
21,GO,NA,0,1,0,0,3595.3103539943695,Song2Pea30(-5.5)63db.wav
22,NOGO,NA,0,0,1,0,3934.050364971161,Song1Pk43(-9.5)63db.wav
23,GO,NA,0,1,0,0,5694.150365114212,Song2Pea30(-5.5)63db.wav
24,GO,NA,0,1,0,0,5868.93035197258,Song2Pea30(-5.5)63db.wav
25,GO,0.2080240249633789,1,0,0,0,6752.3103749752045,Song2Pea30(-5.5)63db.wav
26,GO,0.4077439308166504,1,0,0,0,8628.980329036713,Song2Pea30(-5.5)63db.wav
27,GO,0.5884690284729004,1,0,0,0,8652.460352182388,Song2Pea30(-5.5)63db.wav
28,NOGO,NA,0,0,1,0,8716.7603931427,Song1Pk43(-9.5)63db.wav
29,NOGO,1.9191968441009521,0,0,0,1,8734.680338144302,Song1Pk43(-9.5)63db.wav
30,NOGO,NA,0,0,1,0,8826.500380039215,Song1Pk43(-9.5)63db.wav
31,NOGO,NA,0,0,1,0,9480.890367031097,Song1Pk43(-9.5)63db.wav
32,GO,0,1,0,0,0,9519.200352191925,Song2Pea30(-5.5)63db.wav
33,NOGO,NA,0,0,1,0,9539.690338134766,Song1Pk43(-9.5)63db.wav
34,GO,0.802807092666626,1,0,0,0,9555.520337104797,Song2Pea30(-5.5)63db.wav
35,NOGO,NA,0,0,1,0,9602.440368175507,Song1Pk43(-9.5)63db.wav
36,NOGO,NA,0,0,1,0,9623.0703291893,Song1Pk43(-9.5)63db.wav
37,NOGO,NA,0,0,1,0,9636.680338144302,Song1Pk43(-9.5)63db.wav
38,NOGO,1.6685740947723389,0,0,0,1,9672.550333976746,Song1Pk43(-9.5)63db.wav
39,NOGO,NA,0,0,1,0,9723.32050704956,Song1Pk43(-9.5)63db.wav
40,NOGO,NA,0,0,1,0,9750.10033917427,Song1Pk43(-9.5)63db.wav
41,GO,NA,0,1,0,0,9778.69033408165,Song2Pea30(-5.5)63db.wav
42,NOGO,NA,0,0,1,0,10297.57033419609,Song1Pk43(-9.5)63db.wav
43,NOGO,NA,0,0,1,0,10509.81035208702,Song1Pk43(-9.5)63db.wav
44,GO,1.8346290588378906,1,0,0,0,10690.630367040634,Song2Pea30(-5.5)63db.wav
45,GO,NA,0,1,0,0,10776.910341978073,Song2Pea30(-5.5)63db.wav
46,NOGO,NA,0,0,1,0,10943.920339107513,Song1Pk43(-9.5)63db.wav
47,NOGO,NA,0,0,1,0,13737.08036518097,Song1Pk43(-9.5)63db.wav
48,GO,NA,0,1,0,0,13992.030321121216,Song2Pea30(-5.5)63db.wav
49,NOGO,NA,0,0,1,0,14018.570347070694,Song1Pk43(-9.5)63db.wav
50,NOGO,NA,0,0,1,0,14080.520339012146,Song1Pk43(-9.5)63db.wav
51,GO,NA,0,1,0,0,14663.00034403801,Song2Pea30(-5.5)63db.wav
52,NOGO,NA,0,0,1,0,14687.370380163193,Song1Pk43(-9.5)63db.wav
53,GO,NA,0,1,0,0,15984.240342140198,Song2Pea30(-5.5)63db.wav
54,NOGO,NA,0,0,1,0,16404.690330028534,Song1Pk43(-9.5)63db.wav
55,GO,0.6616919040679932,1,0,0,0,17983.220376968384,Song2Pea30(-5.5)63db.wav
