Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start,Stimulus
1,GO,NA,0,1,0,0,19.00799894,Song2Pea30(-5.5)63db.wav
2,GO,0.255871058,1,0,0,0,34.78800297,Song2Pea30(-5.5)63db.wav
3,GO,0.217412949,1,0,0,0,95.69797516,Song2Pea30(-5.5)63db.wav
4,NOGO,0,0,0,0,1,107.658087,Song1Pk43(-9.5)63db.wav
5,NOGO,NA,0,0,1,0,3.358431816,Song1Pk43(-9.5)63db.wav
6,NOGO,0,0,0,0,1,17.53829288,Song1Pk43(-9.5)63db.wav
7,NOGO,0,0,0,0,1,140.537976,Song1Pk43(-9.5)63db.wav
8,NOGO,0,0,0,0,1,49.48828793,Song1Pk43(-9.5)63db.wav
9,GO,0.216675997,1,0,0,0,169.0179892,Song2Pea30(-5.5)63db.wav
10,GO,0,1,0,0,0,188.488059,Song2Pea30(-5.5)63db.wav
11,GO,0,1,0,0,0,82.82827401,Song2Pea30(-5.5)63db.wav
12,GO,0,1,0,0,0,303.3079901,Song2Pea30(-5.5)63db.wav
13,NOGO,0,0,0,0,1,197.6582839,Song1Pk43(-9.5)63db.wav
14,GO,0,1,0,0,0,331.507992,Song2Pea30(-5.5)63db.wav
15,NOGO,0,0,0,0,1,225.848418,Song1Pk43(-9.5)63db.wav
16,GO,0.183698893,1,0,0,0,437.4879761,Song2Pea30(-5.5)63db.wav
17,GO,0.183609009,1,0,0,0,331.828383,Song2Pea30(-5.5)63db.wav
18,GO,0.711442947,1,0,0,0,365.4984519,Song2Pea30(-5.5)63db.wav
19,NOGO,0.711546898,0,0,0,1,471.15803,Song1Pk43(-9.5)63db.wav
20,NOGO,0.549448013,0,0,0,1,500.2980599,Song1Pk43(-9.5)63db.wav
21,NOGO,0.546418905,0,0,0,1,394.641407,Song1Pk43(-9.5)63db.wav
22,NOGO,NA,0,0,1,0,526.778079,Song1Pk43(-9.5)63db.wav
23,NOGO,NA,0,0,1,0,421.1183069,Song1Pk43(-9.5)63db.wav
24,NOGO,0.711724997,0,0,0,1,507.4082739,Song1Pk43(-9.5)63db.wav
25,NOGO,0.701767206,0,0,0,1,613.0779321,Song1Pk43(-9.5)63db.wav
26,NOGO,NA,0,0,1,0,554.598356,Song1Pk43(-9.5)63db.wav
27,NOGO,NA,0,0,1,0,660.261081,Song1Pk43(-9.5)63db.wav
28,NOGO,NA,0,0,1,0,695.7684059,Song1Pk43(-9.5)63db.wav
29,NOGO,NA,0,0,1,0,801.4280059,Song1Pk43(-9.5)63db.wav
