Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,NA,0,0,1,0,15.074774026870728
2,NOGO,NA,0,0,1,0,41.69478893280029
3,GO,0,1,0,0,0,958.1348738670349
4,GO,NA,0,1,0,0,974.4248690605164
5,NOGO,NA,0,0,1,0,1782.864998102188
6,NOGO,NA,0,0,1,0,2151.675004005432
7,GO,NA,0,1,0,0,2471.5250658988953
8,GO,1.4156739711761475,1,0,0,0,2570.8950850963593
9,NOGO,NA,0,0,1,0,2654.0450830459595
10,GO,NA,0,1,0,0,3000.4351320266724
11,GO,NA,0,1,0,0,3062.475107908249
12,NOGO,NA,0,0,1,0,3380.445177078247
13,NOGO,NA,0,0,1,0,3444.9951519966125
14,GO,1.846858024597168,1,0,0,0,3479.695144891739
15,NOGO,NA,0,0,1,0,3528.4951639175415
16,GO,NA,0,1,0,0,3677.945165872574
17,NOGO,1.8928189277648926,0,0,0,1,3756.7751801013947
18,NOGO,NA,0,0,1,0,3928.9652009010315
19,GO,NA,0,1,0,0,3961.625216960907
20,NOGO,NA,0,0,1,0,3983.685208082199
21,NOGO,NA,0,0,1,0,4121.075218915939
22,NOGO,NA,0,0,1,0,4278.485238075256
23,NOGO,NA,0,0,1,0,4427.355308055878
24,NOGO,NA,0,0,1,0,4498.815290927887
25,GO,0.6506640911102295,1,0,0,0,4630.645328044891
26,NOGO,1.1239769458770752,0,0,0,1,4662.485318899155
27,NOGO,NA,0,0,1,0,4738.675328016281
28,NOGO,NA,0,0,1,0,4757.345330953598
29,NOGO,NA,0,0,1,0,4958.925370931625
30,GO,NA,0,1,0,0,5009.195419073105
31,GO,1.156675100326538,1,0,0,0,5123.4654660224915
32,GO,0.6840758323669434,1,0,0,0,5296.585467100143
33,GO,0.7516889572143555,1,0,0,0,5349.965446949005
34,NOGO,NA,0,0,1,0,5388.295427083969
35,GO,1.8063459396362305,1,0,0,0,5428.615451097488
36,GO,NA,0,1,0,0,5568.015480995178
37,NOGO,0.9824299812316895,0,0,0,1,5630.955499887466
38,NOGO,1.9550318717956543,0,0,0,1,5713.895518064499
39,NOGO,NA,0,0,1,0,5800.2255029678345
40,NOGO,NA,0,0,1,0,5849.32551407814
41,NOGO,1.3534901142120361,0,0,0,1,5866.055527925491
42,NOGO,NA,0,0,1,0,5899.5755450725555
43,GO,1.5319931507110596,1,0,0,0,6360.665632009506
44,GO,1.916944980621338,1,0,0,0,6386.265625953674
45,NOGO,NA,0,0,1,0,6417.325620889664
46,GO,NA,0,1,0,0,6430.155617952347
47,GO,1.2305269241333008,1,0,0,0,6460.395613908768
48,NOGO,NA,0,0,1,0,6544.645626068115
49,NOGO,NA,0,0,1,0,6567.705646038055
50,NOGO,1.4404680728912354,0,0,0,1,6583.905647039413
51,NOGO,1.7665541172027588,0,0,0,1,6625.505641937256
52,GO,NA,0,1,0,0,6655.965679883957
53,GO,NA,0,1,0,0,6679.295688867569
54,NOGO,NA,0,0,1,0,6712.375684976578
55,GO,1.074767827987671,1,0,0,0,6734.825689077377
56,GO,0.6918249130249023,1,0,0,0,6988.4457330703735
57,NOGO,NA,0,0,1,0,7012.735737085342
58,GO,1.0078010559082031,1,0,0,0,7045.675734996796
