Trial_number,Trial_type,Response_time_s,Hit,Miss,Reject,False_alarm,Time_from_start
1,NOGO,0.1430377960205078,0,0,0,1,623.7830259799957
2,GO,0.1176149845123291,1,0,0,0,674.4631271362305
3,GO,0.2013089656829834,1,0,0,0,1018.5239770412445
4,GO,1.2150890827178955,1,0,0,0,1083.4040851593018
5,GO,0.6858019828796387,1,0,0,0,1185.5442850589752
6,GO,0.09386086463928223,1,0,0,0,1321.9245901107788
7,GO,0.34167003631591797,1,0,0,0,1342.3446390628815
8,NOGO,NA,0,0,1,0,1376.6547091007233
9,NOGO,0.8515880107879639,0,0,0,1,1771.6855990886688
10,NOGO,NA,0,0,1,0,1808.4756860733032
11,NOGO,NA,0,0,1,0,1869.4058101177216
12,GO,NA,0,1,0,0,1898.4358739852905
13,NOGO,1.668135166168213,0,0,0,1,1915.5159080028534
14,GO,1.0045080184936523,1,0,0,0,1994.646096944809
15,GO,NA,0,1,0,0,2058.0162150859833
16,NOGO,NA,0,0,1,0,2286.3567731380463
17,NOGO,0.8060331344604492,0,0,0,1,2644.637582063675
18,GO,0.37789297103881836,1,0,0,0,2756.9978029727936
19,GO,0.26143884658813477,1,0,0,0,2999.5683541297913
20,GO,1.0594379901885986,1,0,0,0,3029.9684131145477
21,NOGO,1.748075008392334,0,0,0,1,3069.088521003723
22,NOGO,NA,0,0,1,0,3094.2185900211334
23,NOGO,NA,0,0,1,0,3130.1586680412292
24,NOGO,0.9410648345947266,0,0,0,1,3168.458748102188
25,NOGO,NA,0,0,1,0,3255.3689470291138
26,NOGO,NA,0,0,1,0,3279.5490021705627
27,NOGO,0,0,0,0,1,3291.9290251731873
28,GO,0.6524851322174072,1,0,0,0,3316.1090750694275
29,NOGO,NA,0,0,1,0,3447.749377012253
30,NOGO,NA,0,0,1,0,3465.289407968521
31,GO,NA,0,1,0,0,3493.3494789600372
32,NOGO,NA,0,0,1,0,3514.34951710701
33,NOGO,NA,0,0,1,0,3536.8295600414276
34,NOGO,NA,0,0,1,0,3556.09960603714
35,GO,0.9490878582000732,1,0,0,0,3577.269646167755
36,NOGO,NA,0,0,1,0,3706.3099451065063
37,GO,0.561133861541748,1,0,0,0,3758.7600581645966
38,NOGO,NA,0,0,1,0,3849.8702540397644
39,GO,NA,0,1,0,0,3948.6904809474945
40,GO,NA,0,1,0,0,4070.75079202652
41,NOGO,1.0510540008544922,0,0,0,1,4119.76086807251
42,GO,0.39708900451660156,1,0,0,0,4335.191349029541
43,GO,NA,0,1,0,0,4378.201485157013
44,GO,NA,0,1,0,0,4395.111523151398
45,NOGO,NA,0,0,1,0,4407.161550045013
46,GO,0.8252179622650146,1,0,0,0,4456.32164812088
47,GO,0.8487398624420166,1,0,0,0,4489.58172917366
48,NOGO,NA,0,0,1,0,4515.251779079437
49,GO,0.6929950714111328,1,0,0,0,4549.721853017807
50,NOGO,NA,0,0,1,0,4633.0920350551605
51,GO,0.5975551605224609,1,0,0,0,4656.302119970322
52,NOGO,NA,0,0,1,0,4774.75235915184
