Trial_number,Time_s
1,488.63647294044495
2,874.5577120780945
3,2486.1704981327057
4,4899.875493049622
5,4919.569282054901
6,5602.454066038132
7,5921.595766067505
8,6006.292887926102
9,6121.969378948212
10,6195.734277963638
11,6227.117038965225
12,6254.968055009842
13,6308.16731595993
14,6332.584758043289
15,6348.025424003601
16,6361.5096180438995
17,6378.284166097641
18,6391.892151117325
19,6467.892055034637
20,6587.900968074799
21,6602.264347076416
22,6619.341146945953
23,6841.153984069824
24,6884.775057077408
25,6906.643734931946
26,6952.414884090424
27,6979.55953502655
28,6993.454749107361
29,7025.1813061237335
30,7059.457090139389
31,7076.89391708374
32,8032.522119045258
33,8351.314511060715
34,8365.706717014313
35,8379.234189033508
36,8395.621876955032
37,8411.107761144638
38,8427.509161949158
39,8441.833619117737
40,8455.730359077454
41,8469.579932928085
42,8483.125883102417
43,8496.534820079803
44,8511.609081029892
45,8530.748651981354
46,8545.807584047318
47,8561.30586695671
48,8592.346539020538
49,8606.164135932922
50,8658.968012094498
51,8683.154173135757
52,8697.500164031982
53,8711.601585149765
54,8725.015262126923
55,8740.43107008934
56,8754.221535921097
57,8768.001019954681
58,8794.906126022339
59,8823.559924125671
60,8841.266989946365
61,8854.961341142654
62,8867.976948022842
63,8882.332340955734
64,8944.603848934174
65,9004.792804956436
66,9847.96530508995
67,9886.03337597847
68,9913.477560043335
69,9956.054347991943
70,10072.23768401146
71,10501.792026042938
72,11280.592234134674
73,11358.831967115402
74,11384.177230119705
75,11401.412631034851
76,11439.644926071167
77,11461.829602956772
78,11476.674288988113
79,11492.78494811058
80,11508.568763971329
81,11522.02314710617
82,11535.423149108887
83,11548.808287143707
84,11563.101472139359
85,11621.72384095192
86,11794.787050008774
87,11859.054885149002
88,11896.062277078629
89,12417.34622001648
90,12593.43879699707
91,12606.778505086899
92,12621.99623298645
93,12639.458864927292
94,12731.980476140976
95,13005.640383005142
96,13019.05720114708
