Trial_number,Time_s
1,16.97490096092224
2,36.76353216171265
3,50.63046407699585
4,65.5789520740509
5,78.74679207801819
6,93.25426697731018
7,106.79096603393555
8,121.97328805923462
9,135.2016019821167
10,150.8805480003357
11,166.81538105010986
12,198.73144602775574
13,218.9203200340271
14,235.62550401687622
15,257.0831491947174
16,276.2676019668579
17,304.5050151348114
18,319.96110105514526
19,336.5151791572571
20,351.41740918159485
21,375.13920497894287
22,392.2995970249176
23,416.9870240688324
24,458.32774209976196
25,476.50667905807495
26,2077.4112441539764
27,2129.9262239933014
28,2148.903881072998
29,2235.1965601444244
30,3867.596503019333
31,3882.0877289772034
32,3901.1305570602417
33,4290.775962114334
34,4455.120370149612
35,4744.892631053925
36,4998.388566970825
37,5031.292605161667
38,5052.369639158249
39,5087.074836969376
40,5109.125486135483
41,5122.684309959412
42,5140.657701015472
43,5223.0622980594635
44,5311.78420996666
45,6077.886216163635
46,6098.227907180786
47,6113.655706167221
48,6129.808777093887
49,6185.353183031082
50,6204.509914159775
51,6297.336266994476
52,6818.538592100143
53,6887.476951122284
54,6920.587480068207
55,7215.453600168228
56,7231.594532012939
57,7276.4762279987335
58,7299.676002025604
59,7314.903928995132
60,7371.224447965622
61,7402.12024307251
62,7425.616213083267
63,7453.926290988922
64,7643.384420156479
65,7791.696428060532
66,7847.826070070267
67,7881.6048929691315
68,8258.685400009155
69,8284.664422035217
70,8304.316009044647
71,8372.05771613121
72,8401.230385065079
73,8469.3673350811
74,8487.568222045898
75,9589.811922073364
76,9604.288483142853
77,9915.013971090317
78,9966.443343162537
79,9982.085765123367
80,10015.505892038345
81,10032.033734083176
82,10060.492027044296
83,10082.480362176895
84,10102.155941009521
85,10146.388671159744
86,10204.155550003052
87,10510.957072019577
88,10543.36732006073
89,10587.917073965073
90,10606.154989004135
91,10642.11064505577
92,10657.401672124863
93,10684.038874149323
94,10697.674703121185
95,10746.68789100647
96,10768.740168094635
97,10789.853303194046
98,10818.09436917305
99,10831.756077051163
100,10853.447986125946
101,10871.376507043839
102,10885.800471067429
103,10944.0108730793
104,11125.680818080902
105,11164.46334695816
106,11181.456675052643
107,11203.556802988052
108,11229.01746416092
109,11245.56666302681
110,11276.42355298996
111,11302.239593029022
112,11326.416736125946
113,11364.963271141052
114,11413.14092206955
115,11451.122833967209
116,11469.43708395958
117,11485.221861124039
118,11506.005704164505
119,11537.836040019989
120,11557.722166061401
121,11585.993668079376
122,11619.422149181366
123,11666.292554140091
124,11687.204789161682
125,12006.66416811943
126,12020.790436983109
127,12048.523992061615
128,12089.014615058899
129,12105.920152187347
130,12123.423650026321
131,12141.545148134232
132,12162.742125034332
133,12176.175404071808
134,12189.613376140594
135,12204.242676019669
136,12217.875946998596
137,12232.745822191238
138,12250.096457958221
139,12281.517740011215
140,12295.786427021027
141,12310.493462085724
142,12326.271188020706
143,12342.180485963821
144,12359.937658071518
145,12391.806910037994
146,12405.953675031662
147,12531.53843998909
148,12547.21436214447
149,12567.64464211464
150,12589.410957098007
151,12604.79160618782
152,12618.192975997925
153,12632.154839992523
154,12645.607851028442
155,12659.291829109192
156,12680.36228609085
157,12695.014657020569
158,12708.651960134506
159,12723.43645811081
160,12737.362744092941
161,12751.162525177002
162,12779.50641298294
163,12799.138875961304
164,12814.963318109512
165,12837.767997980118
166,12853.061284065247
167,12866.63212299347
168,12880.236945152283
169,12893.926880121231
170,12907.944166183472
171,12921.892814159393
172,12947.282623052597
173,12963.211465120316
174,13004.621630191803
175,13027.12879896164
176,13109.967862129211
177,13166.828449964523
178,13219.7846930027
179,13322.05308508873
180,13390.244979143143
181,13423.580404996872
182,13442.09402513504
183,13455.436131000519
184,13472.766039133072
185,13558.404950141907
186,13588.052606105804
187,13611.119779109955
188,13632.843693971634
189,13649.907937049866
190,13663.35588502884
191,13676.729711055756
192,13690.162414073944
193,13716.404078960419
194,13733.846388101578
195,13757.546388149261
196,13791.672338962555
197,13805.177091121674
198,13818.189790010452
199,13835.320312023163
200,14074.697498083115
201,14089.875193119049
202,14107.84961104393
203,14121.23005604744
204,14135.135720014572
205,14148.79599404335
206,14196.930099010468
207,14312.605537176132
208,14375.663938045502
209,14397.10460305214
