Trial_number,Time_s
1,3405.938565015793
2,3430.408658027649
3,3604.471009016037
4,3701.03169798851
5,3718.843281030655
6,3783.5738241672516
7,3907.994026184082
8,3936.849233150482
9,4011.4898681640625
10,4027.5558772087097
11,4046.9043900966644
12,4061.3618581295013
13,4076.536900997162
14,4093.405991077423
15,4108.106193065643
16,4123.038182020187
17,4137.514281988144
18,4153.366078138351
19,4173.983478069305
20,4191.67595911026
21,4211.209491014481
22,5363.058171987534
23,5380.094850063324
24,5393.9266011714935
25,5411.352375030518
26,5428.451127052307
27,5447.750742197037
28,5463.813076019287
29,5487.512668132782
30,5531.498805999756
31,5552.275424003601
32,5626.2891211509705
33,5714.5061202049255
34,5773.53000998497
35,5789.129781007767
36,5844.107168197632
37,6035.4847531318665
38,6055.690348148346
39,6197.545767068863
40,6235.282060146332
41,6253.580284118652
42,6368.585552215576
43,6400.799077987671
44,6420.113821029663
45,6435.130362987518
46,6448.284263134003
47,6462.296225070953
48,6476.931397199631
49,6491.766542196274
50,6505.624493122101
51,6523.090089082718
52,6538.524358034134
53,6565.508116006851
54,6586.06942820549
55,6605.589541196823
56,6635.078853130341
57,6649.925945997238
58,7492.388224124908
59,7619.07203912735
60,7645.606826066971
61,7662.461384057999
62,7716.821129083633
63,7745.576502084732
64,7761.1700921058655
65,7775.65992307663
66,7794.647392034531
67,7808.678668022156
68,7835.907954216003
69,7879.945811033249
70,7893.921090126038
71,7965.485733032227
72,7982.735232114792
73,7996.830725193024
74,8013.77715420723
75,8058.183506011963
76,8163.054944038391
77,8176.542939186096
78,8191.600877046585
79,8205.726977109909
80,8219.655767202377
81,8251.397693157196
82,8270.299076080322
83,8330.607042074203
84,8367.31301021576
85,8410.394364118576
86,8429.830824136734
87,8470.927556991577
88,8503.426864147186
89,8520.636854171753
90,8554.307175159454
91,8595.41335105896
92,8620.52273106575
93,8706.79343008995
94,8734.786969184875
95,8762.920279026031
96,8947.357683181763
97,8968.039319992065
98,8986.799520015717
99,9237.071839094162
100,9264.46269106865
101,9288.169099092484
102,9306.3723320961
103,9337.15045118332
104,11102.118888139725
105,11149.682525157928
106,11166.586698055267
107,11183.309132099152
108,11201.042820215225
109,11216.218255996704
110,11240.702273130417
111,11292.774975061417
112,11443.474109172821
113,11661.70039319992
114,11677.148252010345
115,11696.896999120712
116,13082.74557518959
117,13111.86207818985
118,13127.814040184021
119,13145.90362405777
120,13161.053389072418
121,13181.73297405243
122,13200.564841032028
123,13215.717505216599
124,13229.657828092575
125,13245.245656013489
126,13260.872448205948
127,13278.428089141846
128,13304.849832057953
